ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
UP77	10	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	20	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	30	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	40	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	50	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	60	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	70	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	80	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	90	E	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9940	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9950	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9960	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9970	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9980	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP77	9990	W	R	LIRR	1	Route useable provided radar service is available.	200508
UP80	10	E	R	ENBD	1	CDR1 - Mon-Fri H24, public holidays excluded.	200410
UP80	9990	W	R	ENBD	1	CDR1 - Mon-Fri H24, public holidays excluded.	200410
UP84	9960	E	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP84	9970	E	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP84	9980	E	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP84	20	W	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP84	30	W	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP84	40	W	R	LFBB	1	LOMRA - PPG CDR1 H24. During military activity in LF-TSA40, traffic will be rerouted in lower airspace.	200511
UP851	70	E	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP851	80	E	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP851	90	E	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP851	9910	W	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP851	9920	W	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP851	9930	W	R	UMMM	1	FL280/FL210 can be used without oordination from 1800Z on Fri and the day beforeholiday till 0300Z on Tues and the day after holiday. Other time by request to Minsk ACC.	200510
UP854	10	E	R	ENBD	1	CDR1 -  0700-2200Z++, Fri after 1400Z++, Sat, Sun and public holidays excluded.	200410
UP854	20	E	R	ENBD	1	CDR1 -  0700-2200Z++, Fri after 1400Z++, Sat, Sun and public holidays excluded.	200410
UP854	140	E	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200512
UP854	150	E	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200312
UP854	160	E	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200312
UP854	170	E	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200512
UP854	9830	W	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200512
UP854	9840	W	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200312
UP854	9850	W	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200312
UP854	9860	W	R	EFES	1	NOT AVAILABLE FOR TRAFFIC ARRIVING EFHK OR EFHF.	200512
UP854	9980	W	R	ENBD	1	CDR1 -  0700-2200Z++, Fri after 1400Z++, Sat, Sun and public holidays excluded.	200410
UP854	9990	W	R	ENBD	1	CDR1 -  0700-2200Z++, Fri after 1400Z++, Sat, Sun and public holidays excluded.	200410
UP855	10	E	R	ENBD	1	CDR1 - Mon-Fri H24, public holidays excluded.	200410
UP855	30	E	R	ESAA	1	CDR1 H24. ALTN - TOGMI-OSS-SOLKA.	200410
UP855	40	E	R	EFES	1	CDR1	200312
UP855	50	E	R	EFES	1	CDR 1	200512
UP855	9950	W	R	EFES	1	CDR 1	200512
UP855	9960	W	R	EFES	1	CDR1	200312
UP855	9970	W	R	ESAA	1	CDR1 H24. ALTN - TOGMI-OSS-SOLKA.	200410
UP855	9990	W	R	ENBD	1	CDR1 - Mon-Fri H24, public holidays excluded.	200410
UP860	9830	E	R	LFRR	1	Segment NTS  - BEBIX CDR3, flight plan via NTS - TUPAR - DIDRU.	200410
UP860	9840	E	R	LFBB	1	Segment NTS  - BEBIX CDR3, flight plan via NTS - TUPAR - DIDRU.	200410
UP860	9950	E	R	LFMM	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active.	200410
UP860	10	W	R	LIMM	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active.	200508
UP860	20	W	R	LIMM	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active.	200508
UP860	30	W	R	LSAS	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active. TOP - KINES; Not available for traffic destination LSAG CTA, LSGG TCA or Via VANAS-MOLUS.	200413
UP860	40	W	R	LSAS	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active.	200410
UP860	50	W	R	LFMM	1	Segment TOP VOR/DME - BALSI NCRP useable in the BALSI to TOP direction, on UAC instructions, when LFD547 and/or LFD548 are active.	200410
UP862	10	E	R	ESSW	1	CDR 1 H24 ALTN MALIV-ETRUS-EVONA	200512
UP863	80	W	R	EVSW	1	CDR 1 H24 ALTN DEREX-REMSA-KAL-KOTAM	200512
UP870	10	W	R	LOVV	1	SUNIS - RASTA; Not available for traffic except destinations LOVVFIR, EDMM  FIR,EDDS.	200506
UP870	20	W	R	LOVV	1	SUNIS - RASTA; Not available for traffic except destinations LOVVFIR, EDMM  FIR,EDDS.	200506
UP873	20	W	R	LIBB	1	Route usable provided that radar service is available.  Segment Olgat CRP to Okimo CRP compulsory for traffic with destination/overfly Padova Area, LDZO FIR, departing LGKR, overfly KRK except via CRAYE-W/UW36 and CRAYE-A/UA48. Segment Olga	200510
UP873	20	W	R	LIBB	2	t CRP-Enoxa CRP not avbl dur activation periods of LI D25B/LI D25C zones.	200510
UP873	30	W	R	LIBB	1	Route usable provided that radar service is available. Compulsory for traffic dest/overfly Padova area, LDZO FIR exc via Craye-UW36. 1. Dep LGKR 2. Overfly KRK.Segment Olgat CRP-Enoxa CRP not avbl dur activation periods of LI D25B/LI D25C	200510
UP873	30	W	R	LIBB	2	zones.	200510
UP874	10	E	R	LIRR	1	CDR 1 FL240 and abv during activation of LI R51A. ALTN routes UZ806-UL995 and UL5-UL982-UL612. Avbl if radar svc avbl. Segment NIKMA-GITOD adhere strictly to centerline or adz ATC immediately.	200508
UP874	20	E	R	LIRR	1	CDR 1 FL240 and abv during activation of LI R51A. ALTN routes UZ806-UL995 and UL5-UL982-UL612. Avbl if radar svc avbl.	200508
UP874	9980	W	R	LIRR	1	CDR 1 FL240 and abv during activation of LI R51A. ALTN routes UZ806-UL995 and UL5-UL982-UL612. Avbl if radar svc avbl.	200508
UP874	9990	W	R	LIRR	1	CDR 1 FL240 and abv during activation of LI R51A. ALTN routes UZ806-UL995 and UL5-UL982-UL612. Avbl if radar svc avbl. Segment NIKMA-GITOD adhere strictly to centerline or adz ATC immediately.	200508
UP92	10	E	R	LIBB	1	Route considered not available during activation of LID25B (Adriatica) SUA.	200508
UP92	20	E	R	LIBB	1	Route considered not available during activation of LID25B (Adriatica) SUA.	200508
UP92	9980	W	R	LIBB	1	Route considered not available during activation of LID25B (Adriatica) SUA.	200508
UP92	9990	W	R	LIBB	1	Route considered not available during activation of LID25B (Adriatica) SUA.	200508
UP96	10	E	R	EDBB	1	Eastbound only for flights planning to continue via OKX.	200412
UP96	20	E	R	EDBB	1	Eastbound only for flights planning to continue via OKX.	200412
UP96	30	E	R	LKAA	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP96	40	E	R	EDBB	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP96	50	E	R	EPWW	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200510
UP96	60	E	R	EPWW	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP96	9940	W	R	EPWW	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP96	9950	W	R	EPWW	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200510
UP96	9960	W	R	EDBB	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP96	9970	W	R	LKAA	1	Not available for traffic 1. Dest LKKB/PR/VO. 2. via KOMUR.	200509
UP978	9950	E	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	9950	E	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	9960	E	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	9960	E	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	9970	E	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	9970	E	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	9980	E	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	9980	E	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	10	W	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	10	W	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	20	W	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	20	W	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	30	W	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	30	W	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP978	40	W	R	LOVV	1	MALUG - VIW; Not available for traffic destination LOWK above FL310 or destination LOWG above FL330. SNU - GRZ; Not available for traffic departing LOWW. KFT - VIW; Not available for traffic except departing LOVV FIR, LHCC FIR, LJLA FIR, LD	200506
UP978	40	W	R	LOVV	2	ZA or destination LOVV FIR.	200506
UP990	10	E	R	ENSV	1	Mon-Fri 2300-0600Z++ and Fri 1700-Mon 0600Z++.  Public holidays excluded.	200505
UP990	20	E	R	ENOS	1	Mon-Fri 2300-0600Z++ and Fri 1700-Mon 0600Z++.  Public holidays excluded.	200505
UP990	30	E	R	EKDK	1	CDR1 2300-0600Z++ Mon-Fri; 1700Z++ Fri-0600Z++ Mon; OT CDR2; ALTN  VES-UP613-KARLI.	200505
UP990	9970	W	R	EKDK	1	CDR1 2300-0600Z++ Mon-Fri; 1700Z++ Fri-0600Z++ Mon; OT CDR2; ALTN  VES-UP613-KARLI.	200505
UP990	9980	W	R	ENOS	1	Mon-Fri 2300-0600Z++ and Fri 1700-Mon 0600Z++.  Public holidays excluded.	200505
UP990	9990	W	R	ENSV	1	Mon-Fri 2300-0600Z++ and Fri 1700-Mon 0600Z++.  Public holidays excluded.	200505
UP992	20	E	R	ENSV	1	Mon-Fri 2300-0600 and Fri 1700-Mon 0600Z++.  Public holidays excluded.  Alternate Route ZOL-RIRUT-UP619.	200505
UP992	30	E	R	ENOS	1	Mon-Fri 2300-0600 and Fri 1700-Mon 0600Z++.  Public holidays excluded.  Alternate Route ZOL-RIRUT-UP619.	200505
UP992	40	E	R	EKDK	1	CDR- NARBA-LINVI.  CDR1 2300-0600Z++ Mon-Fri; 1700Z++ Fri-0600Z++ Mon. OT CDR2. ALTN  VES-UP613-KARLI.  Not available for traffic to/from EKBI and EKEB.	200505
UP992	60	E	R	EKDK	1	Not available for traffic to/from EKBI and EKEB.	200505
UP992	9940	W	R	EKDK	1	Not available for traffic to/from EKBI and EKEB.	200505
UP992	9960	W	R	EKDK	1	CDR- NARBA-LINVI.  CDR1 2300-0600Z++ Mon-Fri; 1700Z++ Fri-0600Z++ Mon. OT CDR2. ALTN  VES-UP613-KARLI.  Not available for traffic to/from EKBI and EKEB.	200505
UP992	9970	W	R	ENOS	1	Mon-Fri 2300-0600 and Fri 1700-Mon 0600Z++.  Public holidays excluded.  Alternate Route ZOL-RIRUT-UP619.	200505
UP992	9980	W	R	ENSV	1	Mon-Fri 2300-0600 and Fri 1700-Mon 0600Z++.  Public holidays excluded.  Alternate Route ZOL-RIRUT-UP619.	200505
UP995	10	E	R	EDUU	1	Between CHIEM and LOMRO not available for dep EDDM.	200413
UP995	20	E	R	LOVV	1	LOMRO - ARNOS; Not available for traffic Via VIW Q100.	200413
UQ50	10	E	R	EBUR	1	Not available for traffic destn EDDF, ETID, ETOU, ETAR, and EDFE.	200508
UQ50	20	E	R	EBUR	1	Not available for traffic destn EDDF, ETID, ETOU, ETAR, and EDFE.	200508
UQ50	30	E	R	EBUR	1	Not available for traffic destn EDDF, ETID, ETOU, ETAR, and EDFE.	200508
UR1	30	W	W	EHAA	1	EEL-PAM not AVBL for traffic via ARNEM.	200511
UR1	40	W	W	EHAA	1	EEL-PAM not AVBL for traffic via ARNEM.	200511
UR105	10	W	W	EHAA	1	FL250 not available as cruising level Transition route for westbound flights.	200508
UR12	10	E	W	EHAA	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).	200508
UR12	20	E	W	EHAA	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).  SPY-GRONY not AVBL for traffic via RKN.	200511
UR12	30	E	W	EHAA	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).  SPY-GRONY not AVBL for traffic via RKN.	200511
UR12	40	E	W	EHAA	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).	200508
UR12	50	E	W	EHAA	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).	200508
UR12	60	E	W	EDVV	1	FL250 not available as cruising level. Interception of UP603,  to prevent overshooting the turn to EEL 347 should be initiated at 75 SPL 054 (EEL326).	200505
UR125	10	E	W	EHAA	1	FL250 not available as cruising level.	200508
UR125	9990	W	W	EHAA	1	FL250 not available as cruising level.	200508
UR20	10	E	W	LGGG	1	For latest changes to Route Availablity Document (RAD) see www.cfmu.eurocontrol.be.	200412
UR20	9990	W	W	LGGG	1	For latest changes to Route Availablity Document (RAD) see www.cfmu.eurocontrol.be.	200412
UR228	10	E	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	20	E	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200507
UR228	30	E	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	40	E	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	50	E	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	9950	W	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	9960	W	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	9970	W	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR228	9980	W	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200507
UR228	9990	W	W	UMMM	1	Vert limits are FL360/FL280 and FL270/FL200.  FL270/FL200 available without prior coordination from 1800 on Fri and the day preceding a holiday till 0300 on Tueand the day after a holiday.	200410
UR245	10	E	W	UMMM	1	LAVAR CRP is a meteorological report point.	200402
UR245	9990	W	W	UMMM	1	LAVAR CRP is a meteorological report point.	200402
UR7	10	E	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri. Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or overfl	200508
UR7	10	E	W	EHAA	2	ying Amsterdam FIR.	200508
UR7	20	E	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri,   Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or over	200508
UR7	20	E	W	EHAA	2	flying Amsterdam FIR.	200508
UR7	30	E	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri.Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or overfly	200508
UR7	30	E	W	EHAA	2	ing Amsterdam FIR.	200508
UR7	9970	W	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri.Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or overfly	200508
UR7	9970	W	W	EHAA	2	ing Amsterdam FIR.	200508
UR7	9980	W	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri,   Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or over	200508
UR7	9980	W	W	EHAA	2	flying Amsterdam FIR.	200508
UR7	9990	W	W	EHAA	1	CDR1. 1700- 0600Z++ Fri-Mon.  2300-0600Z++ Mon-Thu. CDR2- 0600-2300Z++ Mon-Thu, 0600- 1700Z++ Fri. Not available for traffic originating from EDDF or EDAF. Not available for traffic with a requested level below FL245 and departing or overfl	200508
UR7	9990	W	W	EHAA	2	ying Amsterdam FIR.	200508
UR72	9840	E	W	GMMM	1	UR72 may not be used by traffic coming from the Lisboa FIR inbound to the CanaryIslands.	200410
UR72	9850	E	W	GMMM	1	UR72 may not be used by traffic coming from the Lisboa FIR inbound to the CanaryIslands.	200410
UR72	110	W	W	GMMM	1	Depending on activity in GMD25.  UR72 may not be used by traffic coming from theLisboa FIR inbound to the Canary Islands.	200410
UR72	120	W	W	GMMM	1	Depending on activity in GMD25.  UR72 may not be used by traffic coming from theLisboa FIR inbound to the Canary Islands.	200410
UR72	130	W	W	GMMM	1	Depending on activity in GMD25.  UR72 may not be used by traffic coming from theLisboa FIR inbound to the Canary Islands.	200410
UR72	140	W	W	GMMM	1	UR72 may not be used by traffic coming from the Lisboa FIR inbound to the CanaryIslands.	200410
UR72	150	W	W	GMMM	1	UR72 may not be used by traffic coming from the Lisboa FIR inbound to the CanaryIslands.	200410
UR72	160	W	W	GMMM	1	UR72 may not be used by traffic coming from the Lisboa FIR inbound to the CanaryIslands.	200410
UR723	10	E	W	DTTC	1	Segment Sardi CRP to Tabot CRP is considered CDR3 Mon-Fri with lower vertical limit FL 280 subject to previous coordination with Cagliari APP CON and coordination between Tunis and Roma ACC. Segment is considered permanent ATS route on Satf	200301
UR723	10	E	W	DTTC	2	rom 0001-1200Z++ at or above FL 260, Sat from 1201-2400Z++, and on Italian national holidays from 0001-2359Z++.	200301
UR723	20	E	W	DTTC	1	Available weekends. Also available on Italian holidays as published yearly. OT coordinate with Tunis ACC and Roma ACC.	200301
UR723	9980	W	W	DTTC	1	Available weekends. Also available on Italian holidays as published yearly. OT coordinate with Tunis ACC and Roma ACC.	200301
UR723	9990	W	W	DTTC	1	Segment Sardi CRP to Tabot CRP is considered CDR3 Mon-Fri with lower vertical limit FL 280 subject to previous coordination with Cagliari APP CON and coordination between Tunis and Roma ACC. Segment is considered permanent ATS route on Satf	200301
UR723	9990	W	W	DTTC	2	rom 0001-1200Z++ at or above FL 260, Sat from 1201-2400Z++, and on Italian national holidays from 0001-2359Z++.	200301
UR978	10	E	R	LFMM	1	Segment BALEN CRP - KAMER CRP is in RVSM transition area.	200410
UR978	20	E	R	LFMM	1	Segment BALEN CRP - KAMER CRP is in RVSM transition area.	200410
UR978	9980	W	R	LFMM	1	Segment BALEN CRP - KAMER CRP is in RVSM transition area.	200410
UR978	9990	W	R	LFMM	1	Segment BALEN CRP - KAMER CRP is in RVSM transition area.	200410
UT10	10	W	R	LSAS	1	Awy reserved for traffic departing ZURICH (LSZH) or BALE MULHOUSE (LFSB) to overfly DIK region or KOTUN NCRP (UL613).	200603
UT100	10	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Ortop and Tutis liable to LED122 activity.	200411
UT100	20	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination.	200411
UT100	30	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination.	200411
UT100	40	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination	200411
UT100	50	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Givra and Golfo liable to LED19 activity.	200411
UT100	60	E	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Givra and Golfo liable to LED19 activity.	200411
UT100	80	E	M	LECB	1	Segment between Mimdi and Pimad liable to LED26 activity.	200411
UT100	90	E	M	LECB	1	Segment between Mimdi and Pimad liable to LED26 activity.	200411
UT100	9910	W	M	LECB	1	Segment between Mimdi and Pimad liable to LED26 activity.	200411
UT100	9920	W	M	LECB	1	Segment between Mimdi and Pimad liable to LED26 activity.	200411
UT100	9940	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Givra and Golfo liable to LED19 activity.	200411
UT100	9950	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Givra and Golfo liable to LED19 activity.	200411
UT100	9960	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination	200411
UT100	9970	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination.	200411
UT100	9980	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination.	200411
UT100	9990	W	M	LECS	1	Between FL275 and FL460 in Sevilla ACC prior cival and military coordination. Segment between Ortop and Tutis liable to LED122 activity.	200411
UT101	310	W	R	LIMM	1	From Bolzano NDB (BZO) to Matar CRP, not available for traffic above FL 285 at Matar CRP destination Munchen (EDDM), Oberpfaffehnhofen (EDMO), Augsburg (EDMA), and Ingolstadt Manching (ETSI); or below FL 195.  This traffic shall file (BZO)	200508
UT101	310	W	R	LIMM	2	to INN.	200508
UT133	10	E	R	LFMM	1	CDR1 H24. During military activity traffic will be rerouted on UAC instructions via ATN.	200508
UT133	20	E	R	LFMM	1	CDR1 H24. During military activity traffic will be rerouted on UAC instructions via ATN.	200508
UT133	30	E	R	LFFF	1	CDR1 H24. During military activity traffic will be rerouted on UAC instructions via ATN.	200508
UT133	40	E	R	LFFF	1	CDR1 H24. During military activity traffic will be rerouted on UAC instructions via ATN.	200508
UT144	10	E	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	20	E	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	30	E	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	40	E	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	9970	W	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	9980	W	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT144	9990	W	R	LFBB	1	BTZ-GONUP is CDR H24. If military activity in LFTSA34, traffic will be rerouted on UAC instructions in lower airspace.	200503
UT158	20	E	R	LFBB	1	Segment TUDRA-CDN VOR-DME, follow UAC instructions when LFTSA 10C1, or 10C2, or 10C3 are active.	200502
UT158	30	E	R	LFFF	1	Segment TUDRA-CDN VOR-DME, follow UAC instructions when LFTSA 10C1, or 10C2, or 10C3 are active.	200502
UT158	40	E	R	LFFF	1	Segment TUDRA-CDN VOR-DME, follow UAC instructions when LFTSA 10C1, or 10C2, or 10C3 are active.	200502
UT158	50	E	R	LFFF	1	Segment TUDRA-CDN VOR-DME, follow UAC instructions when LFTSA 10C1, or 10C2, or 10C3 are active.	200502
